test_file,m,n,algorithm,Cmax,runtime_sec
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case99.txt,4,10,GA,19,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case146.txt,4,10,IP,19.999997601675837,0.14
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case146.txt,4,10,GA,20,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case152.txt,4,10,IP,26.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case152.txt,4,10,GA,26,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case185.txt,4,10,IP,42.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case185.txt,4,10,GA,42,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case191.txt,4,10,IP,17.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case191.txt,4,10,GA,17,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case187.txt,4,10,IP,23.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case187.txt,4,10,GA,23,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case193.txt,4,10,IP,18.99998964515665,21.42
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case193.txt,4,10,GA,19,0.06
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case178.txt,4,10,IP,22.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case178.txt,4,10,GA,22,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case144.txt,4,10,IP,34.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case144.txt,4,10,GA,34,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case150.txt,4,10,IP,19.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case150.txt,4,10,GA,19,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case58.txt,4,10,IP,21.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case58.txt,4,10,GA,21,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case64.txt,4,10,IP,28.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case64.txt,4,10,GA,28,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case70.txt,4,10,IP,25.0,0.13
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case70.txt,4,10,GA,25,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case71.txt,4,10,IP,17.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case71.txt,4,10,GA,17,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case65.txt,4,10,IP,17.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case65.txt,4,10,GA,17,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case59.txt,4,10,IP,19.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case59.txt,4,10,GA,19,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case151.txt,4,10,IP,25.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case151.txt,4,10,GA,25,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case145.txt,4,10,IP,30.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case145.txt,4,10,GA,30,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case179.txt,4,10,IP,18.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case179.txt,4,10,GA,18,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case192.txt,4,10,IP,21.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case192.txt,4,10,GA,21,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case186.txt,4,10,IP,14.0,0.21
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case186.txt,4,10,GA,14,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case122.txt,4,10,IP,22.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case122.txt,4,10,GA,22,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case136.txt,4,10,IP,18.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case136.txt,4,10,GA,18,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case16.txt,4,10,IP,31.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case16.txt,4,10,GA,31,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case17.txt,4,10,IP,15.999999998299767,0.32
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case17.txt,4,10,GA,16,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case137.txt,4,10,IP,39.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case137.txt,4,10,GA,39,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case123.txt,4,10,IP,24.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case123.txt,4,10,GA,24,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case135.txt,4,10,IP,15.0,0.12
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case135.txt,4,10,GA,15,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case121.txt,4,10,IP,26.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case121.txt,4,10,GA,26,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case109.txt,4,10,IP,23.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case109.txt,4,10,GA,23,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case15.txt,4,10,IP,33.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case15.txt,4,10,GA,33,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case29.txt,4,10,IP,24.99999999739978,0.17
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case29.txt,4,10,GA,25,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case28.txt,4,10,IP,19.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case28.txt,4,10,GA,20,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case14.txt,4,10,IP,23.0,0.14
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case14.txt,4,10,GA,23,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case108.txt,4,10,IP,18.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case108.txt,4,10,GA,18,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case120.txt,4,10,IP,19.0,0.1
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case120.txt,4,10,GA,19,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case134.txt,4,10,IP,26.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case134.txt,4,10,GA,26,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case118.txt,4,10,IP,18.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case118.txt,4,10,GA,19,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case130.txt,4,10,IP,25.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case130.txt,4,10,GA,25,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case124.txt,4,10,IP,35.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case124.txt,4,10,GA,35,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case38.txt,4,10,IP,21.99999999769991,0.09
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case38.txt,4,10,GA,22,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case10.txt,4,10,IP,17.0,0.12
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case10.txt,4,10,GA,18,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case11.txt,4,10,IP,29.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case11.txt,4,10,GA,29,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case39.txt,4,10,IP,20.0,0.12
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case39.txt,4,10,GA,20,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case125.txt,4,10,IP,21.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case125.txt,4,10,GA,21,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case131.txt,4,10,IP,17.0,0.13
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case131.txt,4,10,GA,17,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case119.txt,4,10,IP,16.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case119.txt,4,10,GA,16,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case127.txt,4,10,IP,17.0,0.04
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case127.txt,4,10,GA,17,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case133.txt,4,10,IP,18.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case133.txt,4,10,GA,18,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case13.txt,4,10,IP,18.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case13.txt,4,10,GA,18,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case12.txt,4,10,IP,41.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case12.txt,4,10,GA,41,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case132.txt,4,10,IP,21.0,0.14
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case132.txt,4,10,GA,21,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case126.txt,4,10,IP,18.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case126.txt,4,10,GA,18,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case103.txt,4,10,IP,26.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case103.txt,4,10,GA,26,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case117.txt,4,10,IP,21.0,12.7
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case117.txt,4,10,GA,21,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case23.txt,4,10,IP,23.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case23.txt,4,10,GA,23,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case37.txt,4,10,IP,25.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case37.txt,4,10,GA,25,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case36.txt,4,10,IP,19.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case36.txt,4,10,GA,19,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case22.txt,4,10,IP,33.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case22.txt,4,10,GA,33,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case116.txt,4,10,IP,33.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case116.txt,4,10,GA,33,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case102.txt,4,10,IP,18.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case102.txt,4,10,GA,18,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case114.txt,4,10,IP,19.0,0.13
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case114.txt,4,10,GA,19,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case100.txt,4,10,IP,23.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case100.txt,4,10,GA,23,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case128.txt,4,10,IP,22.0,0.1
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case128.txt,4,10,GA,22,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case34.txt,4,10,IP,30.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case34.txt,4,10,GA,30,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case20.txt,4,10,IP,15.0,0.23
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case20.txt,4,10,GA,15,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case21.txt,4,10,IP,17.0,0.15
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case21.txt,4,10,GA,17,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case35.txt,4,10,IP,20.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case35.txt,4,10,GA,20,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case129.txt,4,10,IP,17.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case129.txt,4,10,GA,17,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case101.txt,4,10,IP,14.999999778133136,0.62
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case101.txt,4,10,GA,15,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case115.txt,4,10,IP,31.0,0.13
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case115.txt,4,10,GA,31,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case139.txt,4,10,IP,19.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case139.txt,4,10,GA,19,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case111.txt,4,10,IP,27.0,0.15
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case111.txt,4,10,GA,27,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case105.txt,4,10,IP,20.0,0.17
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case105.txt,4,10,GA,20,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case19.txt,4,10,IP,20.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case19.txt,4,10,GA,20,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case31.txt,4,10,IP,15.0,0.04
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case31.txt,4,10,GA,16,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case25.txt,4,10,IP,28.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case25.txt,4,10,GA,28,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case24.txt,4,10,IP,15.0,0.19
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case24.txt,4,10,GA,15,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case30.txt,4,10,IP,18.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case30.txt,4,10,GA,18,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case18.txt,4,10,IP,26.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case18.txt,4,10,GA,26,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case104.txt,4,10,IP,41.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case104.txt,4,10,GA,41,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case110.txt,4,10,IP,18.0,0.14
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case110.txt,4,10,GA,18,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case138.txt,4,10,IP,27.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case138.txt,4,10,GA,27,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case106.txt,4,10,IP,20.0,0.07
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case106.txt,4,10,GA,20,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case112.txt,4,10,IP,21.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case112.txt,4,10,GA,21,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case26.txt,4,10,IP,16.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case26.txt,4,10,GA,16,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case32.txt,4,10,IP,29.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case32.txt,4,10,GA,29,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case33.txt,4,10,IP,20.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case33.txt,4,10,GA,20,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case27.txt,4,10,IP,28.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case27.txt,4,10,GA,28,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case113.txt,4,10,IP,17.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case113.txt,4,10,GA,17,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case107.txt,4,10,IP,23.0,0.09
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case107.txt,4,10,GA,23,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case3.txt,4,10,IP,18.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case3.txt,4,10,GA,18,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case160.txt,4,10,IP,37.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case160.txt,4,10,GA,37,0.06
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case174.txt,4,10,IP,19.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case174.txt,4,10,GA,19,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case148.txt,4,10,IP,25.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case148.txt,4,10,GA,25,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case83.txt,4,10,IP,22.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case83.txt,4,10,GA,22,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case97.txt,4,10,IP,24.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case97.txt,4,10,GA,24,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case40.txt,4,10,IP,22.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case40.txt,4,10,GA,22,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case54.txt,4,10,IP,35.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case54.txt,4,10,GA,35,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case68.txt,4,10,IP,23.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case68.txt,4,10,GA,23,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case69.txt,4,10,IP,21.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case69.txt,4,10,GA,21,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case55.txt,4,10,IP,20.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case55.txt,4,10,GA,20,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case41.txt,4,10,IP,19.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case41.txt,4,10,GA,19,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case96.txt,4,10,IP,21.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case96.txt,4,10,GA,21,0.05
